task,upload,correct,new_upload,score,while,for,if,elif,else,return,break,continue,pass,assign,arith,comp,log,bit,iden,mem,#fun,#fcall,globals,#list,#tuple,cond,loop,#lst,#lines,avg_lines_per_func,#class,#var_uses,#con_uses,#var,#emptylines,#comments
02largest.py,"raw_values = raw_input(""Enter a list of numbers:\n"")

values = raw_values.split()
    
largest = int(values[0])
largest_i = 0

i = 1
while i < len(values):
    value = int(values[i])
    if value > largest:
        largest = value
        largest_i = i
    i = i + 1

print largest, ""@"", largest_i+1

",True,"raw_values = input(""Enter a list of numbers:\n"")

values = raw_values.split()
    
largest = int(values[0])
largest_i = 0

i = 1
while i < len(values):
    value = int(values[i])
    if value > largest:
        largest = value
        largest_i = i
    i = i + 1

print(largest, ""@"", largest_i+1)

",9,1,0,1,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,5,0,0,1,1,0,17,0,0,22,7,6,4,0
02largest.py,"values = raw_input(""Enter a list of numbers:\n"").split()

largest_number = int(values[0])
position = 1

i = 0
while i < len(values):
  if int(values[i]) > largest_number:
    largest_number = int(values[i])
    position = i + 1
  i = i + 1

print largest_number, ""@"", position

  
",True,"values = input(""Enter a list of numbers:\n"").split()

largest_number = int(values[0])
position = 1

i = 0
while i < len(values):
  if int(values[i]) > largest_number:
    largest_number = int(values[i])
    position = i + 1
  i = i + 1

print(largest_number, ""@"", position)

  
",10,1,0,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,4,0,0,1,1,0,15,0,0,19,7,4,4,0
02largest.py,"vals = raw_input(""Enter a list of numbers:\n"").split() 

i = 0
position = 0
largest = int(vals[0])
while i < len(vals):
 if int(vals[i]) > largest:
  largest = int(vals[i])
  position = i
 i = i + 1

print largest, ""@"", position + 1
",True,"vals = input(""Enter a list of numbers:\n"").split() 

i = 0
position = 0
largest = int(vals[0])
while i < len(vals):
 if int(vals[i]) > largest:
  largest = int(vals[i])
  position = i
 i = i + 1

print(largest, ""@"", position + 1)
",10,1,0,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,4,0,0,1,1,0,12,0,0,19,7,4,2,0
02largest.py,"x = []
x = raw_input(""Enter a list of numbers:\n"").split()
largest = int(x[0])
position = 0


if len(x) == 1:
	position = 1

i = 0 
while i < len(x):
	if int(x[i]) > largest:
		largest = int(x[i])
		position = i + 1
	i = i + 1

print str(largest), ""@"", str(position)		
",True,"x = []
x = input(""Enter a list of numbers:\n"").split()
largest = int(x[0])
position = 0


if len(x) == 1:
	position = 1

i = 0 
while i < len(x):
	if int(x[i]) > largest:
		largest = int(x[i])
		position = i + 1
	i = i + 1

print(str(largest), ""@"", str(position))		
",8,1,0,2,0,0,0,0,0,0,10,2,3,0,0,0,0,0,0,5,1,0,2,1,1,17,0,0,22,9,4,4,0
02largest.py,"vals = raw_input(""Enter a list of numbers:\n"").split()
i=0
position = 0
largest = int(vals[0])
while i < len(vals):
   if int(vals[i]) > largest:
      largest = int(vals[i])
      position = i 
   i = i + 1
print largest , ""@"", position + 1
",True,"vals = input(""Enter a list of numbers:\n"").split()
i=0
position = 0
largest = int(vals[0])
while i < len(vals):
   if int(vals[i]) > largest:
      largest = int(vals[i])
      position = i 
   i = i + 1
print(largest , ""@"", position + 1)
",10,1,0,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,4,0,0,1,1,0,10,0,0,19,7,4,0,0
02largest.py,"vals = raw_input(""Enter a list of numbers:\n"").split()
total = -100
i = 0
while i < len(vals):
	if int(vals[i]) > total:
		total = int(vals[i])
		place = i + 1
	i = i + 1
print str(total) + "" @ "" + str(place)



	
	",True,"vals = input(""Enter a list of numbers:\n"").split()
total = -100
i = 0
while i < len(vals):
	if int(vals[i]) > total:
		total = int(vals[i])
		place = i + 1
	i = i + 1
print(str(total) + "" @ "" + str(place))



	
	",9,1,0,1,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,3,0,0,1,1,0,14,0,0,17,6,4,3,0
02largest.py,"s = raw_input(""Enter a list of numbers:\n"").split()
i = 0
j = 1
largest = s[0]

while i < len(s):
   if int(s[i]) > int(largest):
      largest = s[i]
      j = i + 1
   i += 1
print str(largest) + "" @ "" + str(j)",True,"s = input(""Enter a list of numbers:\n"").split()
i = 0
j = 1
largest = s[0]

while i < len(s):
   if int(s[i]) > int(largest):
      largest = s[i]
      j = i + 1
   i += 1
print(str(largest) + "" @ "" + str(j))",10,1,0,1,0,0,0,0,0,0,7,5,2,0,0,0,0,0,0,4,0,0,1,1,0,11,0,0,18,7,4,1,0
02largest.py,"my_list = raw_input(""Enter a list of numbers:\n"").split("" "")

i = 0
largest = int(my_list[i])
position = i
while i < len(my_list):
	if largest < int(my_list[i]):
		largest = int(my_list[i])

		position = i  
	i = i + 1
print largest, ""@"", position+1
",True,"my_list = input(""Enter a list of numbers:\n"").split("" "")

i = 0
largest = int(my_list[i])
position = i
while i < len(my_list):
	if largest < int(my_list[i]):
		largest = int(my_list[i])

		position = i  
	i = i + 1
print(largest, ""@"", position+1)
",10,1,0,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,4,0,0,1,1,0,12,0,0,21,6,4,2,0
02largest.py,"#!/usr/bin/env python

vals = raw_input(""Enter a list of numbers:\n"").split()
i = 0
largest = int(vals[i])
position = 1
while i <len(vals):
 if int(vals[i]) > largest:
  largest = int(vals[i])

  position += 1
 i = i + 1
print largest, ""@"" , position 

 
",True,"#!/usr/bin/env python

vals = input(""Enter a list of numbers:\n"").split()
i = 0
largest = int(vals[i])
position = 1
while i <len(vals):
 if int(vals[i]) > largest:
  largest = int(vals[i])

  position += 1
 i = i + 1
print(largest, ""@"" , position) 

 
",10,1,0,1,0,0,0,0,0,0,7,4,2,0,0,0,0,0,0,4,0,0,1,1,0,15,0,0,19,6,4,3,0
02largest.py,"n = raw_input(""Enter a list of numbers:\n"").split(' ')
i = 0
j = 1 
largest = n[0]

while i < len(n):
	if int(n[i]) > int(largest):
		largest = n[i]
		j = i + 1
	i = i + 1
print str(largest) + ' @ ' + str(j)		",True,"n = input(""Enter a list of numbers:\n"").split(' ')
i = 0
j = 1 
largest = n[0]

while i < len(n):
	if int(n[i]) > int(largest):
		largest = n[i]
		j = i + 1
	i = i + 1
print(str(largest) + ' @ ' + str(j))		",10,1,0,1,0,0,0,0,0,0,7,4,2,0,0,0,0,0,0,4,0,0,1,1,0,11,0,0,19,8,4,1,0
02largest.py,"x = []
x = raw_input(""Enter a list of numbers:\n"").split()
largest = int(x[0])
position = 0


if len(x) == 1:
	position = 1

i = 0 
while i < len(x):
	if int(x[i]) > largest:
		largest = int(x[i])
		position = i + 1
	i = i + 1

print str(largest), ""@"", str(position)		
",True,"x = []
x = input(""Enter a list of numbers:\n"").split()
largest = int(x[0])
position = 0


if len(x) == 1:
	position = 1

i = 0 
while i < len(x):
	if int(x[i]) > largest:
		largest = int(x[i])
		position = i + 1
	i = i + 1

print(str(largest), ""@"", str(position))		
",8,1,0,2,0,0,0,0,0,0,10,2,3,0,0,0,0,0,0,5,1,0,2,1,1,17,0,0,22,9,4,4,0
02largest.py,"vals = raw_input(""Enter a list of numbers:\n"").split()

i = 0
j = 1
largest = vals[0]
while i < len(vals):
	if int(vals[i]) > int(largest):
		largest = vals[i]
		j = i + 1
	i = i + 1
print str(largest), '@', str(j)",True,"vals = input(""Enter a list of numbers:\n"").split()

i = 0
j = 1
largest = vals[0]
while i < len(vals):
	if int(vals[i]) > int(largest):
		largest = vals[i]
		j = i + 1
	i = i + 1
print(str(largest), '@', str(j))",10,1,0,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,4,0,0,1,1,0,11,0,0,19,7,4,1,0
02largest.py,"vals = raw_input(""Enter a list of numbers:\n"").split()
largest = int(vals[0])
pos_1 = 1

i = 0
while i < len(vals):
   if int(vals[i]) > largest:
      largest = int(vals[i])
      pos_1 = pos_1 + 1
   i = i + 1
print largest, ""@"", pos_1",True,"vals = input(""Enter a list of numbers:\n"").split()
largest = int(vals[0])
pos_1 = 1

i = 0
while i < len(vals):
   if int(vals[i]) > largest:
      largest = int(vals[i])
      pos_1 = pos_1 + 1
   i = i + 1
print(largest, ""@"", pos_1)",10,1,0,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,4,0,0,1,1,0,11,0,0,19,7,4,1,0
02largest.py,"vals = raw_input(""Enter a list of numbers:\n"").split()
largest = int(vals[0])
pos_1 = 1

i = 0
while i < len(vals):
    if int(vals[i]) > largest:
        largest = int(vals[i])
        pos_1 = pos_1 + 1
    i = i + 1
print largest, ""@"", pos_1",True,"vals = input(""Enter a list of numbers:\n"").split()
largest = int(vals[0])
pos_1 = 1

i = 0
while i < len(vals):
    if int(vals[i]) > largest:
        largest = int(vals[i])
        pos_1 = pos_1 + 1
    i = i + 1
print(largest, ""@"", pos_1)",10,1,0,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,4,0,0,1,1,0,11,0,0,19,7,4,1,0
02largest.py,"import sys

line = sys.stdin.readline()

print 'Enter a list of numbers:'

pos = 0

parse = line.split(' ')

biggest = int(parse[0])

i = 0
while i < len(parse):
	if int(parse[i]) >= biggest:
		biggest = int(parse[i])
		pos = i
	i = i + 1

print str(parse[pos]).strip('\n'), '@', str(pos + 1)",True,"import sys

line = sys.stdin.readline()

print('Enter a list of numbers:')

pos = 0

parse = line.split(' ')

biggest = int(parse[0])

i = 0
while i < len(parse):
	if int(parse[i]) >= biggest:
		biggest = int(parse[i])
		pos = i
	i = i + 1

print(str(parse[pos]).strip('\n'), '@', str(pos + 1))",8,1,0,1,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,5,0,0,1,1,0,20,0,0,23,9,6,7,0
02largest.py,"val = raw_input(""Enter a list of numbers:\n"").split()
largest = int(val[0])
pos1 = 1

i = 0
while i < len(val):
    if int(val[i]) > largest:
        largest = int(val[i])
        pos1 = pos1 + 1
    i = i + 1
print largest, ""@"", pos1",True,"val = input(""Enter a list of numbers:\n"").split()
largest = int(val[0])
pos1 = 1

i = 0
while i < len(val):
    if int(val[i]) > largest:
        largest = int(val[i])
        pos1 = pos1 + 1
    i = i + 1
print(largest, ""@"", pos1)",10,1,0,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,4,0,0,1,1,0,11,0,0,19,7,4,1,0
02largest.py,"vals = raw_input(""Enter a list of numbers:\n"").split()

position = 0
largest = int(vals[0])
i = 0
while i < len(vals):
	if int(vals[i])  > largest:
		largest = int(vals[i])
		position = i
	i = i + 1
print largest, ""@"", position + 1",True,"vals = input(""Enter a list of numbers:\n"").split()

position = 0
largest = int(vals[0])
i = 0
while i < len(vals):
	if int(vals[i])  > largest:
		largest = int(vals[i])
		position = i
	i = i + 1
print(largest, ""@"", position + 1)",10,1,0,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,4,0,0,1,1,0,11,0,0,19,7,4,1,0
02largest.py,"n = raw_input(""Enter a list of numbers:\n"").split()

i = 0
j = 1
largest = int(n[0])
while i < len(n):
	if largest < int(n[i]):
		largest = int(n[i])
		j = i + 1
	i = i + 1
 
print largest, '@', j",True,"n = input(""Enter a list of numbers:\n"").split()

i = 0
j = 1
largest = int(n[0])
while i < len(n):
	if largest < int(n[i]):
		largest = int(n[i])
		j = i + 1
	i = i + 1
 
print(largest, '@', j)",10,1,0,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,4,0,0,1,1,0,12,0,0,19,7,4,1,0
02largest.py,"n = raw_input('Enter a list of numbers:\n').split()
i = 0
m = 1
largest = int(n[0])
while i < len(n):
  if largest < int(n[i]):
     largest = int(n[i])
     m = i + 1
  i = i + 1  
print largest, '@' , m

",True,"n = input('Enter a list of numbers:\n').split()
i = 0
m = 1
largest = int(n[0])
while i < len(n):
  if largest < int(n[i]):
     largest = int(n[i])
     m = i + 1
  i = i + 1  
print(largest, '@' , m)

",10,1,0,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,4,0,0,1,1,0,11,0,0,19,7,4,1,0
02largest.py,"items = raw_input(""Enter a list of numbers:"" + ""\n"").split()
total = -100
position = 0


i = 0
while i < len(items):
   if int(items[i]) > total:
      total = int(items[i])
      position = i + 1
   i = i + 1

print str(total) + "" @ "" + str(position)",True,"items = input(""Enter a list of numbers:"" + ""\n"").split()
total = -100
position = 0


i = 0
while i < len(items):
   if int(items[i]) > total:
      total = int(items[i])
      position = i + 1
   i = i + 1

print(str(total) + "" @ "" + str(position))",9,1,0,1,0,0,0,0,0,0,7,6,2,0,0,0,0,0,0,4,0,0,1,1,0,13,0,0,18,8,4,3,0
02largest.py,"numbers = raw_input(""Enter a list of numbers:\n"").split()
maximum = numbers[0]
index = 1
i = 0
while i <len(numbers):
	if int(maximum) < int(numbers[i]):
		maximum = numbers[i]
		index = i + 1
	i = i + 1

print maximum, ""@"" , index",True,"numbers = input(""Enter a list of numbers:\n"").split()
maximum = numbers[0]
index = 1
i = 0
while i <len(numbers):
	if int(maximum) < int(numbers[i]):
		maximum = numbers[i]
		index = i + 1
	i = i + 1

print(maximum, ""@"" , index)",10,1,0,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,4,0,0,1,1,0,11,0,0,19,7,4,1,0
02largest.py,"vals = raw_input(""Enter a list of numbers:\n"").split()
total = -100
i = 0
while i < len(vals):
	if int(vals[i]) > total:
		total = int(vals[i])
		place = i + 1
	i = i + 1
print str(total) + "" @ "" + str(place)



	
	",True,"vals = input(""Enter a list of numbers:\n"").split()
total = -100
i = 0
while i < len(vals):
	if int(vals[i]) > total:
		total = int(vals[i])
		place = i + 1
	i = i + 1
print(str(total) + "" @ "" + str(place))



	
	",9,1,0,1,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,3,0,0,1,1,0,14,0,0,17,6,4,3,0
02largest.py,"vals = raw_input(""Enter a list of numbers:\n"").split()
maximum = vals[0]
index = 1
i = 0                        
while i < len(vals):
   if int(maximum) < int(vals[i]):
      maximum = vals[i]
      index = i + 1
   i = i + 1
 
print maximum, ""@"", index
",True,"vals = input(""Enter a list of numbers:\n"").split()
maximum = vals[0]
index = 1
i = 0                        
while i < len(vals):
   if int(maximum) < int(vals[i]):
      maximum = vals[i]
      index = i + 1
   i = i + 1
 
print(maximum, ""@"", index)
",10,1,0,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,4,0,0,1,1,0,11,0,0,19,7,4,0,0
02largest.py,"vals = raw_input(""Enter a list of numbers:\n"").split()

i = 0
j = 1
largest = vals[0]
while i < len(vals):
	if int(vals[i]) > int(largest):
		largest = vals[i]
		j = i + 1
	i = i + 1
print str(largest), '@', str(j)",True,"vals = input(""Enter a list of numbers:\n"").split()

i = 0
j = 1
largest = vals[0]
while i < len(vals):
	if int(vals[i]) > int(largest):
		largest = vals[i]
		j = i + 1
	i = i + 1
print(str(largest), '@', str(j))",10,1,0,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,4,0,0,1,1,0,11,0,0,19,7,4,1,0
02largest.py,"a = raw_input(""Enter a list of numbers:\n"").split()

large = int(a[0])
position = 0

if len(a) == 1:
   position = 1

i = 0
while i < len(a):
   if int(a[i]) > large:
      large = int(a[i])
      position = i + 1
   i = i + 1

print str(large) + "" @ "" + str(position)",True,"a = input(""Enter a list of numbers:\n"").split()

large = int(a[0])
position = 0

if len(a) == 1:
   position = 1

i = 0
while i < len(a):
   if int(a[i]) > large:
      large = int(a[i])
      position = i + 1
   i = i + 1

print(str(large) + "" @ "" + str(position))",8,1,0,2,0,0,0,0,0,0,9,4,3,0,0,0,0,0,0,4,0,0,2,1,0,16,0,0,21,9,4,4,0
02largest.py,"a = raw_input(""Enter a list of numbers:\n"").split()
position = -5
i = 0

while i < len(a):
	if int(a[i]) > position:
		position = int(a[i])
		largest = i + 1
	i = i + 1
print str(position) + "" @ "" + str(largest) 
    #i = i + 1
",True,"a = input(""Enter a list of numbers:\n"").split()
position = -5
i = 0

while i < len(a):
	if int(a[i]) > position:
		position = int(a[i])
		largest = i + 1
	i = i + 1
print(str(position) + "" @ "" + str(largest)) 
    #i = i + 1
",8,1,0,1,0,0,0,0,0,0,7,6,2,0,0,0,0,0,0,3,0,0,1,1,0,11,0,0,17,6,4,1,1
02largest.py,"#!/usr/bin/env python

s = raw_input(""Enter a list of numbers:\n"").split()

l = s[0]
i = 0
l_pos = 0
while i < len(s):
	if int(l) < int(s[i]):
		l = s[i]
		l_pos = i
	i = i + 1
print l, ""@"", l_pos + 1",True,"#!/usr/bin/env python

s = input(""Enter a list of numbers:\n"").split()

l = s[0]
i = 0
l_pos = 0
while i < len(s):
	if int(l) < int(s[i]):
		l = s[i]
		l_pos = i
	i = i + 1
print(l, ""@"", l_pos + 1)",10,1,0,1,0,0,0,0,0,0,7,3,2,0,0,0,0,0,0,4,0,0,1,1,0,13,0,0,19,7,4,2,0
02largest.py,"#!/usr/bin/env python

s = raw_input(""Enter a list of numbers:\n"").split()

l = s[0]
i = 0
l_pos = 0
while i < len(s):
	if int(l) < int(s[i]):
		l = s[i]
		l_pos = i
	i = i + 1
print l, ""@"", l_pos + 1",True,"#!/usr/bin/env python

s = input(""Enter a list of numbers:\n"").split()

l = s[0]
i = 0
l_pos = 0
while i < len(s):
	if int(l) < int(s[i]):
		l = s[i]
		l_pos = i
	i = i + 1
print(l, ""@"", l_pos + 1)",10,1,0,1,0,0,0,0,0,0,7,3,2,0,0,0,0,0,0,4,0,0,1,1,0,13,0,0,19,7,4,2,0
02largest.py,"vals = raw_input(""Enter a list of numbers:\n"").split()
maximum = vals[0]
index = 1
i = 0
while i < len(vals):
	if int(maximum) < int(vals[i]):
		maximum = vals[i]
		index = i + 1
	i = i + 1
print maximum, ""@"", index",True,"vals = input(""Enter a list of numbers:\n"").split()
maximum = vals[0]
index = 1
i = 0
while i < len(vals):
	if int(maximum) < int(vals[i]):
		maximum = vals[i]
		index = i + 1
	i = i + 1
print(maximum, ""@"", index)",10,1,0,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,4,0,0,1,1,0,10,0,0,19,7,4,0,0
02largest.py,"n = raw_input(""Enter a list of numbers:\n"").split()

i = 0
j = 1
largest = int(n[0])
while i < len(n):
	if largest < int(n[i]):
		largest = int(n[i])
		j = i + 1
	i = i + 1
 
print largest, '@', j",True,"n = input(""Enter a list of numbers:\n"").split()

i = 0
j = 1
largest = int(n[0])
while i < len(n):
	if largest < int(n[i]):
		largest = int(n[i])
		j = i + 1
	i = i + 1
 
print(largest, '@', j)",10,1,0,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,4,0,0,1,1,0,12,0,0,19,7,4,1,0
02largest.py,"vals = raw_input(""Enter a list of numbers:\n"").split()

position = 0
largest = int(vals[0])
i = 0
while i < len(vals):
	if int(vals[i])  > largest:
		largest = int(vals[i])
		position = i
	i = i + 1
print largest, ""@"", position + 1",True,"vals = input(""Enter a list of numbers:\n"").split()

position = 0
largest = int(vals[0])
i = 0
while i < len(vals):
	if int(vals[i])  > largest:
		largest = int(vals[i])
		position = i
	i = i + 1
print(largest, ""@"", position + 1)",10,1,0,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,4,0,0,1,1,0,11,0,0,19,7,4,1,0
02largest.py,"#!/usr/bin/env pyrhon

numbers = raw_input(""Enter a list of numbers:"")
a = []

values = numbers.split()
for value in values:
	a.append(int(value))
print 

largest = 0 or -1
location = 0 or 3
i = 0
while i < len(a):
	if a[i] > largest:
		location = i + 1
		largest = a[i]
	i = i + 1


print largest , ""@"" , location



",True,"#!/usr/bin/env pyrhon

numbers = input(""Enter a list of numbers:"")
a = []

values = numbers.split()
for value in values:
	a.append(int(value))
print() 

largest = 0 or -1
location = 0 or 3
i = 0
while i < len(a):
	if a[i] > largest:
		location = i + 1
		largest = a[i]
	i = i + 1


print(largest , ""@"" , location)



",7,1,1,1,0,0,0,0,0,0,9,4,2,2,0,0,1,0,0,6,1,0,1,2,1,24,0,0,25,9,7,8,0
02largest.py,"raw_values = raw_input(""Enter a list of numbers:\n"")

values = raw_values.split()
    
largest = int(values[0])
largest_i = 0

i = 1
while i < len(values):
    value = int(values[i])
    if value > largest:
        largest = value
        largest_i = i
    i = i + 1

print largest, ""@"", largest_i+1

",True,"raw_values = input(""Enter a list of numbers:\n"")

values = raw_values.split()
    
largest = int(values[0])
largest_i = 0

i = 1
while i < len(values):
    value = int(values[i])
    if value > largest:
        largest = value
        largest_i = i
    i = i + 1

print(largest, ""@"", largest_i+1)

",9,1,0,1,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,5,0,0,1,1,0,17,0,0,22,7,6,4,0
